"weight";"word";"color";"url"
"0";"knave";"";""
"14";"knaves";"";""
"16";"knee";"";""
"16";"kneel";"";""
"7";"knees";"";""
"169";"knights";"";""
"33";"knives";"";""
"7";"knowest";"";""
"7";"knowing";"";""
"14";"knowledge";"";""
"33";"labouring";"";""
"33";"labours";"";""
"7";"lack";"";""
"7";"ladies";"";""
"0";"lady";"";""
"33";"lag";"";""
"0";"laid";"";""
"33";"lake";"";""
"16";"lamentable";"";""
"33";"lance";"";""
"33";"lances";"";""
"33";"land";"";""
"16";"lands";"";""
"14";"large";"";""
"33";"largest";"";""
"16";"lark";"";""
"7";"lash";"";""
"0";"late";"";""
"0";"laugh";"";""
"16";"laughs";"";""
"33";"laughter";"";""
"0";"law";"";""
"14";"lawful";"";""
"33";"laws";"";""
"0";"lay";"";""
"16";"laying";"";""
"0";"lead";"";""
"33";"leading";"";""
"7";"leads";"";""
"33";"leap";"";""
