n;k;m
4138;100;255
4139;100;255
4140;100;255
4141;100;255
4142;100;255
4143;100;255
4144;100;255
4145;100;255
4146;100;255
4147;100;255
4148;100;255
4149;100;255
4150;100;255
4151;100;255
4152;100;255
4153;100;255
4154;100;255
4155;100;255
4156;100;255
4157;100;255
4158;100;255
4159;100;255
4160;100;255
4161;100;255
4162;100;255
4163;100;255
4164;100;255
4165;100;255
4166;100;255
4167;100;255
4168;100;255
4169;100;255
4170;100;255
4171;100;255
4172;100;255
4173;100;255
4174;100;255
4175;100;255
4176;100;255
4177;100;255
4178;100;255
4179;100;255
4180;100;255
4181;100;255
4182;100;255
4183;100;255
4184;100;255
4185;100;255
4186;100;255
4187;100;255
4188;100;255
4189;100;255
4190;100;255
4191;100;255
4192;100;255
4193;100;255
4194;100;255
4195;100;255
4196;100;255
4197;100;255
4198;100;255
4199;100;255
4200;100;255
4201;100;255
4202;100;255
4203;100;255
4204;100;255
4205;100;255
4206;100;255
4207;100;255
4208;100;255
4209;100;255
4210;100;255
4211;100;255
4212;100;255
4213;100;255
4214;100;255
4215;100;255
4216;100;255
4217;100;255
4218;100;255
4219;100;255
4220;100;255
4221;100;255
4222;100;255
4223;100;255
4224;100;255
4225;100;255
4226;100;255
4227;100;255
4228;100;255
4229;100;255
4230;100;255
4231;100;255
4232;100;255
4233;100;255
4234;100;255
4235;100;255
4236;100;255
4237;100;255
4238;100;255
4239;100;255
4240;100;255
4241;100;255
4242;100;255
4243;100;255
4244;100;255
4245;100;255
4246;100;255
4247;100;255
4248;100;255
4249;100;255
4250;100;255
4251;100;255
4252;100;255
4253;100;255
4254;100;255
4255;100;255
4256;100;255
4257;100;255
4258;100;255
4259;100;255
4260;100;255
4261;100;255
4262;100;255
4263;100;255
4264;100;255
4265;100;255
4266;100;255
4267;100;255
4268;100;255
4269;100;255
4270;100;255
4271;100;255
4272;100;255
4273;100;255
4274;100;255
4275;100;255
4276;100;255
4277;100;255
4278;100;255
4279;100;255
4280;100;255
4281;100;255
4282;100;255
4283;100;255
4284;100;255
4285;100;255
4286;100;255
4287;100;255
4288;100;255
4289;100;255
4290;100;255
4291;100;255
4292;100;255
4293;100;255
4294;100;255
4295;100;255
4296;100;255
4297;100;255
4298;100;255
4299;100;255
4300;100;255
4301;100;255
4302;100;255
4303;100;255
4304;100;255
4305;100;255
4306;100;255
4307;100;255
4308;100;255
4309;100;255
4310;100;255
4311;100;255
4312;100;255
4313;100;255
4314;100;255
4315;100;255
4316;100;255
4317;100;255
4318;100;255
4319;100;255
4320;100;255
4321;100;255
4322;100;255
4323;100;255
4324;100;255
4325;100;255
4326;100;255
4327;100;255
4328;100;255
4329;100;255
4330;100;255
4331;100;255
4332;100;255
4333;100;255
4334;100;255
4335;100;255
4336;100;255
4337;100;255
4338;100;255
4339;100;255
4340;100;255
4341;100;255
4342;100;255
4343;100;255
4344;100;255
4345;100;255
4346;100;255
4347;100;255
4348;100;255
4349;100;255
4350;100;255
4351;100;255
4352;100;255
4353;100;255
4354;100;255
4355;100;255
4356;100;255
4357;100;255
4358;100;255
4359;100;255
4360;100;255
4361;100;255
4362;100;255
4363;100;255
4364;100;255
4365;100;255
4366;100;255
4367;100;255
4368;100;255
4369;100;255
4370;100;255
4371;100;255
4372;100;255
4373;100;255
4374;100;255
4375;100;255
4376;100;255
4377;100;255
4378;100;255
4379;100;255
4380;100;255
4381;100;255
4382;100;255
4383;100;255
4384;100;255
4385;100;255
4386;100;255
4387;100;255
4388;100;255
4389;100;255
4390;100;255
4391;100;255
4392;100;255
4393;100;255
4394;100;255
4395;100;255
4396;100;255
4397;100;255
4398;100;255
4399;100;255
4400;100;255
4401;100;255
4402;100;255
4403;100;255
4404;100;255
4405;100;255
4406;100;255
4407;100;255
4408;100;255
4409;100;255
4410;100;255
4411;100;255
4412;100;255
4413;100;255
4414;100;255
4415;100;255
4416;100;255
4417;100;255
4418;100;255
4419;100;255
4420;100;255
4421;100;255
4422;100;255
4423;100;255
4424;100;255
4425;100;255
4426;100;255
4427;100;255
4428;100;255
4429;100;255
4430;100;255
4431;100;255
4432;100;255
4433;100;255
4434;100;255
4435;100;255
4436;100;255
4437;100;255
4438;100;255
4439;100;255
4440;100;255
4441;100;255
4442;100;255
4443;100;255
4444;100;255
4445;100;255
4446;100;255
4447;100;255
4448;100;255
4449;100;255
4450;100;255
4451;100;255
4452;100;255
4453;100;255
4454;100;255
4455;100;255
4456;100;255
4457;100;255
4458;100;255
4459;100;255
4460;100;255
4461;100;255
4462;100;255
4463;100;255
4464;100;255
4465;100;255
4466;100;255
4467;100;255
4468;100;255
4469;100;255
4470;100;255
4471;100;255
4472;100;255
4473;100;255
4474;100;255
4475;100;255
4476;100;255
4477;100;255
4478;100;255
4479;100;255
4480;100;255
4481;100;255
4482;100;255
4483;100;255
4484;100;255
4485;100;255
4486;100;255
4487;100;255
4488;100;255
4489;100;255
4490;100;255
4491;100;255
4492;100;255
4493;100;255
4494;100;255
4495;100;255
4496;100;255
4497;100;255
4498;100;255
4499;100;255
4500;100;255
4501;100;255
4502;100;255
4503;100;255
4504;100;255
4505;100;255
4506;100;255
4507;100;255
4508;100;255
4509;100;255
4510;100;255
4511;100;255
4512;100;255
4513;100;255
4514;100;255
4515;100;255
4516;100;255
4517;100;255
4518;100;255
4519;100;255
4520;100;255
4521;100;255
4522;100;255
4523;100;255
4524;100;255
4525;100;255
4526;100;255
4527;100;255
4528;100;255
4529;100;255
4530;100;255
4531;100;255
4532;100;255
4533;100;255
4534;100;255
4535;100;255
4536;100;255
4537;100;255
4538;100;255
4539;100;255
4540;100;255
4541;100;255
4542;100;255
4543;100;255
4544;100;255
4545;100;255
4546;100;255
4547;100;255
4548;100;255
4549;100;255
4550;100;255
4551;100;255
4552;100;255
4553;100;255
4554;100;255
4555;100;255
4556;100;255
4557;100;255
4558;100;255
4559;100;255
4560;100;255
4561;100;255
4562;100;255
4563;100;255
4564;100;255
4565;100;255
4566;100;255
4567;100;255
4568;100;255
4569;100;255
4570;100;255
4571;100;255
4572;100;255
4573;100;255
4574;100;255
4575;100;255
4576;100;255
4577;100;255
4578;100;255
4579;100;255
4580;100;255
4581;100;255
4582;100;255
4583;100;255
4584;100;255
4585;100;255
4586;100;255
4587;100;255
4588;100;255
4589;100;255
4590;100;255
4591;100;255
4592;100;255
4593;100;255
4594;100;255
4595;100;255
4596;100;255
4597;100;255
4598;100;255
4599;100;255
4600;100;255
4601;100;255
4602;100;255
4603;100;255
4604;100;255
4605;100;255
4606;100;255
4607;100;255
4608;100;255
4609;100;255
4610;100;255
4611;100;255
4612;100;255
4613;100;255
4614;100;255
4615;100;255
4616;100;255
4617;100;255
4618;100;255
4619;100;255
4620;100;255
4621;100;255
4622;100;255
4623;100;255
4624;100;255
4625;100;255
4626;100;255
4627;100;255
4628;100;255
4629;100;255
4630;100;255
4631;100;255
4632;100;255
4633;100;255
4634;100;255
4635;100;255
4636;100;255
4637;100;255
4638;100;255
4639;100;255
4640;100;255
4641;100;255
4642;100;255
4643;100;255
4644;100;255
4645;100;255
4646;100;255
4647;100;255
4648;100;255
4649;100;255
4650;100;255
4651;100;255
4652;100;255
4653;100;255
4654;100;255
4655;100;255
4656;100;255
4657;100;255
4658;100;255
4659;100;255
4660;100;255
4661;100;255
4662;100;255
4663;100;255
4664;100;255
4665;100;255
4666;100;255
4667;100;255
4668;100;255
4669;100;255
4670;100;255
4671;100;255
4672;100;255
4673;100;255
4674;100;255
4675;100;255
4676;100;255
4677;100;255
4678;100;255
4679;100;255
4680;100;255
4681;100;255
4682;100;255
4683;100;255
4684;100;255
4685;100;255
4686;100;255
4687;100;255
4688;100;255
4689;100;255
4690;100;255
4691;100;255
4692;100;255
4693;100;255
4694;100;255
4695;100;255
4696;100;255
4697;100;255
4698;100;255
4699;100;255
4700;100;255
4701;100;255
4702;100;255
4703;100;255
4704;100;255
4705;100;255
4706;100;255
4707;100;255
4708;100;255
4709;100;255
4710;100;255
4711;100;255
4712;100;255
4713;100;255
4714;100;255
4715;100;255
4716;100;255
4717;100;255
4718;100;255
4719;100;255
4720;100;255
4721;100;255
4722;100;255
4723;100;255
4724;100;255
4725;100;255
4726;100;255
4727;100;255
4728;100;255
4729;100;255
4730;100;255
4731;100;255
4732;100;255
4733;100;255
4734;100;255
4735;100;255
4736;100;255
4737;100;255
4738;100;255
4739;100;255
4740;100;255
4741;100;255
4742;100;255
4743;100;255
4744;100;255
4745;100;255
4746;100;255
4747;100;255
4748;100;255
4749;100;255
4750;100;255
4751;100;255
4752;100;255
4753;100;255
4754;100;255
4755;100;255
4756;100;255
4757;100;255
4758;100;255
4759;100;255
4760;100;255
4761;100;255
4762;100;255
4763;100;255
4764;100;255
4765;100;255
4766;100;255
4767;100;255
4768;100;255
4769;100;255
4770;100;255
4771;100;255
4772;100;255
4773;100;255
4774;100;255
4775;100;255
4776;100;255
4777;100;255
4778;100;255
4779;100;255
4780;100;255
4781;100;255
4782;100;255
4783;100;255
4784;100;255
4785;100;255
4786;100;255
4787;100;255
4788;100;255
4789;100;255
4790;100;255
4791;100;255
4792;100;255
4793;100;255
4794;100;255
4795;100;255
4796;100;255
4797;100;255
4798;100;255
4799;100;255
4800;100;255
4801;100;255
4802;100;255
4803;100;255
4804;100;255
4805;100;255
4806;100;255
4807;100;255
4808;100;255
4809;100;255
4810;100;255
4811;100;255
4812;100;255
4813;100;255
4814;100;255
4815;100;255
4816;100;255
4817;100;255
4818;100;255
4819;100;255
4820;100;255
4821;100;255
4822;100;255
4823;100;255
4824;100;255
4825;100;255
4826;100;255
4827;100;255
4828;100;255
4829;100;255
4830;100;255
4831;100;255
4832;100;255
4833;100;255
4834;100;255
4835;100;255
4836;100;255
4837;100;255
4838;100;255
4839;100;255
4840;100;255
4841;100;255
4842;100;255
4843;100;255
4844;100;255
4845;100;255
4846;100;255
4847;100;255
4848;100;255
4849;100;255
4850;100;255
4851;100;255
4852;100;255
4853;100;255
4854;100;255
4855;100;255
4856;100;255
4857;100;255
4858;100;255
4859;100;255
4860;100;255
4861;100;255
4862;100;255
4863;100;255
4864;100;255
4865;100;255
4866;100;255
4867;100;255
4868;100;255
4869;100;255
4870;100;255
4871;100;255
4872;100;255
4873;100;255
4874;100;255
4875;100;255
4876;100;255
4877;100;255
4878;100;255
4879;100;255
4880;100;255
4881;100;255
4882;100;255
4883;100;255
4884;100;255
4885;100;255
4886;100;255
4887;100;255
4888;100;255
4889;100;255
4890;100;255
4891;100;255
4892;100;255
4893;100;255
4894;100;255
4895;100;255
4896;100;255
4897;100;255
4898;100;255
4899;100;255
4900;100;255
4901;100;255
4902;100;255
4903;100;255
4904;100;255
4905;100;255
4906;100;255
4907;100;255
4908;100;255
4909;100;255
4910;100;255
4911;100;255
4912;100;255
4913;100;255
4914;100;255
4915;100;255
4916;100;255
4917;100;255
4918;100;255
4919;100;255
4920;100;255
4921;100;255
4922;100;255
4923;100;255
4924;100;255
4925;100;255
4926;100;255
4927;100;255
4928;100;255
4929;100;255
4930;100;255
4931;100;255
4932;100;255
4933;100;255
4934;100;255
4935;100;255
4936;100;255
4937;100;255
4938;100;255
4939;100;255
4940;100;255
4941;100;255
4942;100;255
4943;100;255
4944;100;255
4945;100;255
4946;100;255
4947;100;255
4948;100;255
4949;100;255
4950;100;255
4951;100;255
4952;100;255
4953;100;255
4954;100;255
4955;100;255
4956;100;255
4957;100;255
4958;100;255
4959;100;255
4960;100;255
4961;100;255
4962;100;255
4963;100;255
4964;100;255
4965;100;255
4966;100;255
4967;100;255
4968;100;255
4969;100;255
4970;100;255
4971;100;255
4972;100;255
4973;100;255
4974;100;255
4975;100;255
4976;100;255
4977;100;255
4978;100;255
4979;100;255
4980;100;255
4981;100;255
4982;100;255
4983;100;255
4984;100;255
4985;100;255
4986;100;255
4987;100;255
4988;100;255
4989;100;255
4990;100;255
4991;100;255
4992;100;255
4993;100;255
4994;100;255
4995;100;255
4996;100;255
4997;100;255
4998;100;255
4999;100;255
5000;100;255
5001;100;255
5002;100;255
5003;100;255
5004;100;255
5005;100;255
5006;100;255
5007;100;255
5008;100;255
5009;100;255
5010;100;255
5011;100;255
5012;100;255
5013;100;255
5014;100;255
5015;100;255
5016;100;255
5017;100;255
5018;100;255
5019;100;255
5020;100;255
5021;100;255
5022;100;255
5023;100;255
5024;100;255
5025;100;255
5026;100;255
5027;100;255
5028;100;255
5029;100;255
5030;100;255
5031;100;255
5032;100;255
5033;100;255
5034;100;255
5035;100;255
5036;100;255
5037;100;255
5038;100;255
5039;100;255
5040;100;255
5041;100;255
5042;100;255
5043;100;255
5044;100;255
5045;100;255
5046;100;255
5047;100;255
5048;100;255
5049;100;255
5050;100;255
5051;100;255
5052;100;255
5053;100;255
5054;100;255
5055;100;255
5056;100;255
5057;100;255
5058;100;255
5059;100;255
5060;100;255
5061;100;255
5062;100;255
5063;100;255
5064;100;255
5065;100;255
5066;100;255
5067;100;255
5068;100;255
5069;100;255
5070;100;255
5071;100;255
5072;100;255
5073;100;255
5074;100;255
5075;100;255
5076;100;255
5077;100;255
5078;100;255
5079;100;255
5080;100;255
5081;100;255
5082;100;255
5083;100;255
5084;100;255
5085;100;255
5086;100;255
5087;100;255
5088;100;255
5089;100;255
5090;100;255
5091;100;255
5092;100;255
5093;100;255
5094;100;255
5095;100;255
5096;100;255
5097;100;255
5098;100;255
5099;100;255
5100;100;255
5101;100;255
5102;100;255
5103;100;255
5104;100;255
5105;100;255
5106;100;255
5107;100;255
5108;100;255
5109;100;255
5110;100;255
5111;100;255
5112;100;255
5113;100;255
5114;100;255
5115;100;255
5116;100;255
5117;100;255
5118;100;255
5119;100;255
5120;100;255
5121;100;255
5122;100;255
5123;100;255
5124;100;255
5125;100;255
5126;100;255
5127;100;255
5128;100;255
5129;100;255
5130;100;255
5131;100;255
5132;100;255
5133;100;255
5134;100;255
5135;100;255
5136;100;255
5137;100;255
5138;100;255
5139;100;255
5140;100;255
5141;100;255
5142;100;255
5143;100;255
5144;100;255
5145;100;255
5146;100;255
5147;100;255
5148;100;255
5149;100;255
5150;100;255
5151;100;255
5152;100;255
5153;100;255
5154;100;255
5155;100;255
5156;100;255
5157;100;255
5158;100;255
5159;100;255
5160;100;255
5161;100;255
5162;100;255
5163;100;255
5164;100;255
5165;100;255
5166;100;255
5167;100;255
5168;100;255
5169;100;255
5170;100;255
5171;100;255
5172;100;255
5173;100;255
5174;100;255
5175;100;255
5176;100;255
5177;100;255
5178;100;255
5179;100;255
5180;100;255
5181;100;255
5182;100;255
5183;100;255
5184;100;255
5185;100;255
5186;100;255
5187;100;255
5188;100;255
5189;100;255
5190;100;255
5191;100;255
5192;100;255
5193;100;255
5194;100;255
5195;100;255
5196;100;255
5197;100;255
5198;100;255
5199;100;255
5200;100;255
5201;100;255
5202;100;255
5203;100;255
5204;100;255
5205;100;255
5206;100;255
5207;100;255
5208;100;255
5209;100;255
5210;100;255
5211;100;255
5212;100;255
5213;100;255
5214;100;255
5215;100;255
5216;100;255
5217;100;255
5218;100;255
5219;100;255
5220;100;255
5221;100;255
5222;100;255
5223;100;255
5224;100;255
5225;100;255
5226;100;255
5227;100;255
5228;100;255
5229;100;255
5230;100;255
5231;100;255
5232;100;255
5233;100;255
5234;100;255
5235;100;255
5236;100;255
5237;100;255
5238;100;255
5239;100;255
5240;100;255
5241;100;255
5242;100;255
5243;100;255
5244;100;255
5245;100;255
5246;100;255
5247;100;255
5248;100;255
5249;100;255
5250;100;255
5251;100;255
5252;100;255
5253;100;255
5254;100;255
5255;100;255
5256;100;255
5257;100;255
5258;100;255
5259;100;255
5260;100;255
5261;100;255
5262;100;255
5263;100;255
5264;100;255
5265;100;255
5266;100;255
5267;100;255
5268;100;255
5269;100;255
5270;100;255
5271;100;255
5272;100;255
5273;100;255
5274;100;255
5275;100;255
5276;100;255
5277;100;255
5278;100;255
5279;100;255
5280;100;255
5281;100;255
5282;100;255
5283;100;255
5284;100;255
5285;100;255
5286;100;255
5287;100;255
5288;100;255
5289;100;255
5290;100;255
5291;100;255
5292;100;255
5293;100;255
5294;100;255
5295;100;255
5296;100;255
5297;100;255
5298;100;255
5299;100;255
5300;100;255
5301;100;255
5302;100;255
5303;100;255
5304;100;255
5305;100;255
5306;100;255
5307;100;255
5308;100;255
5309;100;255
5310;100;255
5311;100;255
5312;100;255
5313;100;255
5314;100;255
5315;100;255
5316;100;255
5317;100;255
5318;100;255
5319;100;255
5320;100;255
5321;100;255
5322;100;255
5323;100;255
5324;100;255
5325;100;255
5326;100;255
5327;100;255
5328;100;255
5329;100;255
5330;100;255
5331;100;255
5332;100;255
5333;100;255
5334;100;255
5335;100;255
5336;100;255
5337;100;255
5338;100;255
5339;100;255
5340;100;255
5341;100;255
5342;100;255
5343;100;255
5344;100;255
5345;100;255
5346;100;255
5347;100;255
5348;100;255
5349;100;255
5350;100;255
5351;100;255
5352;100;255
5353;100;255
5354;100;255
5355;100;255
5356;100;255
5357;100;255
5358;100;255
5359;100;255
5360;100;255
5361;100;255
5362;100;255
5363;100;255
5364;100;255
5365;100;255
5366;100;255
5367;100;255
5368;100;255
5369;100;255
5370;100;255
5371;100;255
5372;100;255
5373;100;255
5374;100;255
5375;100;255
5376;100;255
5377;100;255
5378;100;255
5379;100;255
5380;100;255
5381;100;255
5382;100;255
5383;100;255
5384;100;255
5385;100;255
5386;100;255
5387;100;255
5388;100;255
5389;100;255
5390;100;255
5391;100;255
5392;100;255
5393;100;255
5394;100;255
5395;100;255
5396;100;255
5397;100;255
5398;100;255
5399;100;255
5400;100;255
5401;100;255
5402;100;255
5403;100;255
5404;100;255
5405;100;255
5406;100;255
5407;100;255
5408;100;255
5409;100;255
5410;100;255
5411;100;255
5412;100;255
5413;100;255
5414;100;255
5415;100;255
5416;100;255
5417;100;255
5418;100;255
5419;100;255
5420;100;255
5421;100;255
5422;100;255
5423;100;255
5424;100;255
5425;100;255
5426;100;255
5427;100;255
5428;100;255
5429;100;255
5430;100;255
5431;100;255
5432;100;255
5433;100;255
5434;100;255
5435;100;255
5436;100;255
5437;100;255
5438;100;255
5439;100;255
5440;100;255
5441;100;255
5442;100;255
5443;100;255
5444;100;255
5445;100;255
5446;100;255
5447;100;255
5448;100;255
5449;100;255
5450;100;255
5451;100;255
5452;100;255
5453;100;255
5454;100;255
5455;100;255
5456;100;255
5457;100;255
5458;100;255
5459;100;255
5460;100;255
5461;100;255
5462;100;255
5463;100;255
5464;100;255
5465;100;255
5466;100;255
5467;100;255
5468;100;255
5469;100;255
5470;100;255
5471;100;255
5472;100;255
5473;100;255
5474;100;255
5475;100;255
5476;100;255
5477;100;255
5478;100;255
5479;100;255
5480;100;255
5481;100;255
5482;100;255
5483;100;255
5484;100;255
5485;100;255
5486;100;255
5487;100;255
5488;100;255
5489;100;255
5490;100;255
5491;100;255
5492;100;255
5493;100;255
5494;100;255
5495;100;255
5496;100;255
5497;100;255
5498;100;255
5499;100;255
5500;100;255
5501;100;255
5502;100;255
5503;100;255
5504;100;255
5505;100;255
5506;100;255
5507;100;255
5508;100;255
5509;100;255
5510;100;255
5511;100;255
5512;100;255
5513;100;255
5514;100;255
5515;100;255
5516;100;255
5517;100;255
5518;100;255
5519;100;255
5520;100;255
5521;100;255
5522;100;255
5523;100;255
5524;100;255
5525;100;255
5526;100;255
5527;100;255
5528;100;255
5529;100;255
5530;100;255
5531;100;255
5532;100;255
5533;100;255
5534;100;255
5535;100;255
5536;100;255
5537;100;255
5538;100;255
5539;100;255
5540;100;255
5541;100;255
5542;100;255
5543;100;255
5544;100;255
5545;100;255
5546;100;255
5547;100;255
5548;100;255
5549;100;255
5550;100;255
5551;100;255
5552;100;255
5553;100;255
5554;100;255
5555;100;255
5556;100;255
5557;100;255
5558;100;255
5559;100;255
5560;100;255
5561;100;255
5562;100;255
5563;100;255
5564;100;255
5565;100;255
5566;100;255
5567;100;255
5568;100;255
5569;100;255
5570;100;255
5571;100;255
5572;100;255
5573;100;255
5574;100;255
5575;100;255
5576;100;255
5577;100;255
5578;100;255
5579;100;255
5580;100;255
5581;100;255
5582;100;255
5583;100;255
5584;100;255
5585;100;255
5586;100;255
5587;100;255
5588;100;255
5589;100;255
5590;100;255
5591;100;255
5592;100;255
5593;100;255
5594;100;255
5595;100;255
5596;100;255
5597;100;255
5598;100;255
5599;100;255
5600;100;255
5601;100;255
5602;100;255
5603;100;255
5604;100;255
5605;100;255
5606;100;255
5607;100;255
5608;100;255
5609;100;255
5610;100;255
5611;100;255
5612;100;255
5613;100;255
5614;100;255
5615;100;255
5616;100;255
5617;100;255
5618;100;255
5619;100;255
5620;100;255
5621;100;255
5622;100;255
5623;100;255
5624;100;255
5625;100;255
5626;100;255
5627;100;255
5628;100;255
5629;100;255
5630;100;255
5631;100;255
5632;100;255
5633;100;255
5634;100;255
5635;100;255
5636;100;255
5637;100;255
5638;100;255
5639;100;255
5640;100;255
5641;100;255
5642;100;255
5643;100;255
5644;100;255
5645;100;255
5646;100;255
5647;100;255
5648;100;255
5649;100;255
5650;100;255
5651;100;255
5652;100;255
5653;100;255
5654;100;255
5655;100;255
5656;100;255
5657;100;255
5658;100;255
5659;100;255
5660;100;255
5661;100;255
5662;100;255
5663;100;255
5664;100;255
5665;100;255
5666;100;255
5667;100;255
5668;100;255
5669;100;255
5670;100;255
5671;100;255
5672;100;255
5673;100;255
5674;100;255
5675;100;255
5676;100;255
5677;100;255
5678;100;255
5679;100;255
5680;100;255
5681;100;255
5682;100;255
5683;100;255
5684;100;255
5685;100;255
5686;100;255
5687;100;255
5688;100;255
5689;100;255
5690;100;255
5691;100;255
5692;100;255
5693;100;255
5694;100;255
5695;100;255
5696;100;255
5697;100;255
5698;100;255
5699;100;255
5700;100;255
5701;100;255
5702;100;255
5703;100;255
5704;100;255
5705;100;255
5706;100;255
5707;100;255
5708;100;255
5709;100;255
5710;100;255
5711;100;255
5712;100;255
5713;100;255
5714;100;255
5715;100;255
5716;100;255
5717;100;255
5718;100;255
5719;100;255
5720;100;255
5721;100;255
5722;100;255
5723;100;255
5724;100;255
5725;100;255
5726;100;255
5727;100;255
5728;100;255
5729;100;255
5730;100;255
5731;100;255
5732;100;255
5733;100;255
5734;100;255
5735;100;255
5736;100;255
5737;100;255
5738;100;255
5739;100;255
5740;100;255
5741;100;255
5742;100;255
5743;100;255
5744;100;255
5745;100;255
5746;100;255
5747;100;255
5748;100;255
5749;100;255
5750;100;255
5751;100;255
5752;100;255
5753;100;255
5754;100;255
5755;100;255
5756;100;255
5757;100;255
5758;100;255
5759;100;255
5760;100;255
5761;100;255
5762;100;255
5763;100;255
5764;100;255
5765;100;255
5766;100;255
5767;100;255
5768;100;255
5769;100;255
5770;100;255
5771;100;255
5772;100;255
5773;100;255
5774;100;255
5775;100;255
5776;100;255
5777;100;255
5778;100;255
5779;100;255
5780;100;255
5781;100;255
5782;100;255
5783;100;255
5784;100;255
5785;100;255
5786;100;255
5787;100;255
5788;100;255
5789;100;255
5790;100;255
5791;100;255
5792;100;255
5793;100;255
5794;100;255
5795;100;255
5796;100;255
5797;100;255
5798;100;255
5799;100;255
5800;100;255
5801;100;255
5802;100;255
5803;100;255
5804;100;255
5805;100;255
5806;100;255
5807;100;255
5808;100;255
5809;100;255
5810;100;255
5811;100;255
5812;100;255
5813;100;255
5814;100;255
5815;100;255
5816;100;255
5817;100;255
5818;100;255
5819;100;255
5820;100;255
5821;100;255
5822;100;255
5823;100;255
5824;100;255
5825;100;255
5826;100;255
5827;100;255
5828;100;255
5829;100;255
5830;100;255
5831;100;255
5832;100;255
5833;100;255
5834;100;255
5835;100;255
5836;100;255
5837;100;255
5838;100;255
5839;100;255
5840;100;255
5841;100;255
5842;100;255
5843;100;255
5844;100;255
5845;100;255
5846;100;255
5847;100;255
5848;100;255
5849;100;255
5850;100;255
5851;100;255
5852;100;255
5853;100;255
5854;100;255
5855;100;255
5856;100;255
5857;100;255
5858;100;255
5859;100;255
5860;100;255
5861;100;255
5862;100;255
5863;100;255
5864;100;255
5865;100;255
5866;100;255
5867;100;255
5868;100;255
5869;100;255
5870;100;255
5871;100;255
5872;100;255
5873;100;255
5874;100;255
5875;100;255
5876;100;255
5877;100;255
5878;100;255
5879;100;255
5880;100;255
5881;100;255
5882;100;255
5883;100;255
5884;100;255
5885;100;255
5886;100;255
5887;100;255
5888;100;255
5889;100;255
5890;100;255
5891;100;255
5892;100;255
5893;100;255
5894;100;255
5895;100;255
5896;100;255
5897;100;255
5898;100;255
5899;100;255
5900;100;255
5901;100;255
5902;100;255
5903;100;255
5904;100;255
5905;100;255
5906;100;255
5907;100;255
5908;100;255
5909;100;255
5910;100;255
5911;100;255
5912;100;255
5913;100;255
5914;100;255
5915;100;255
5916;100;255
5917;100;255
5918;100;255
5919;100;255
5920;100;255
5921;100;255
5922;100;255
5923;100;255
5924;100;255
5925;100;255
5926;100;255
5927;100;255
5928;100;255
5929;100;255
5930;100;255
5931;100;255
5932;100;255
5933;100;255
5934;100;255
5935;100;255
5936;100;255
5937;100;255
5938;100;255
5939;100;255
5940;100;255
5941;100;255
5942;100;255
5943;100;255
5944;100;255
5945;100;255
5946;100;255
5947;100;255
5948;100;255
5949;100;255
5950;100;255
5951;100;255
5952;100;255
5953;100;255
5954;100;255
5955;100;255
5956;100;255
5957;100;255
5958;100;255
5959;100;255
5960;100;255
5961;100;255
5962;100;255
5963;100;255
5964;100;255
5965;100;255
5966;100;255
5967;100;255
5968;100;255
5969;100;255
5970;100;255
5971;100;255
5972;100;255
5973;100;255
5974;100;255
5975;100;255
5976;100;255
5977;100;255
5978;100;255
5979;100;255
5980;100;255
5981;100;255
5982;100;255
5983;100;255
5984;100;255
5985;100;255
5986;100;255
5987;100;255
5988;100;255
5989;100;255
5990;100;255
5991;100;255
5992;100;255
5993;100;255
5994;100;255
5995;100;255
5996;100;255
5997;100;255
5998;100;255
5999;100;255
6000;100;255
6001;100;255
6002;100;255
6003;100;255
6004;100;255
6005;100;255
6006;100;255
6007;100;255
6008;100;255
6009;100;255
6010;100;255
6011;100;255
6012;100;255
6013;100;255
6014;100;255
6015;100;255
6016;100;255
6017;100;255
6018;100;255
6019;100;255
6020;100;255
6021;100;255
6022;100;255
6023;100;255
6024;100;255
6025;100;255
6026;100;255
6027;100;255
6028;100;255
6029;100;255
6030;100;255
6031;100;255
6032;100;255
6033;100;255
6034;100;255
6035;100;255
6036;100;255
6037;100;255
6038;100;255
6039;100;255
6040;100;255
6041;100;255
6042;100;255
6043;100;255
6044;100;255
6045;100;255
6046;100;255
6047;100;255
6048;100;255
6049;100;255
6050;100;255
6051;100;255
6052;100;255
6053;100;255
6054;100;255
6055;100;255
6056;100;255
6057;100;255
6058;100;255
6059;100;255
6060;100;255
6061;100;255
6062;100;255
6063;100;255
6064;100;255
6065;100;255
6066;100;255
6067;100;255
6068;100;255
6069;100;255
6070;100;255
6071;100;255
6072;100;255
6073;100;255
6074;100;255
6075;100;255
6076;100;255
6077;100;255
6078;100;255
6079;100;255
6080;100;255
6081;100;255
6082;100;255
6083;100;255
6084;100;255
6085;100;255
6086;100;255
6087;100;255
6088;100;255
6089;100;255
6090;100;255
6091;100;255
6092;100;255
6093;100;255
6094;100;255
6095;100;255
6096;100;255
6097;100;255
6098;100;255
6099;100;255
6100;100;255
6101;100;255
6102;100;255
6103;100;255
6104;100;255
6105;100;255
6106;100;255
6107;100;255
6108;100;255
6109;100;255
6110;100;255
6111;100;255
6112;100;255
6113;100;255
6114;100;255
6115;100;255
6116;100;255
6117;100;255
6118;100;255
6119;100;255
6120;100;255
6121;100;255
6122;100;255
6123;100;255
6124;100;255
6125;100;255
6126;100;255
6127;100;255
6128;100;255
6129;100;255
6130;100;255
6131;100;255
6132;100;255
6133;100;255
6134;100;255
6135;100;255
6136;100;255
