n;k;m
3658;100;15421
3659;100;13981
3660;100;12925
3661;100;14588
3662;100;14970
3663;100;12620
3664;100;14629
3665;100;17084
3666;100;13624
3667;100;14821
3668;100;17431
3669;100;13240
3670;100;16099
3671;100;14039
3672;100;14421
3673;100;16571
3674;100;14455
3675;100;12575
3676;100;12997
3677;100;15542
3678;100;17830
3679;100;13443
3680;100;17271
3681;100;15553
3682;100;14108
3683;100;14269
3684;100;13245
3685;100;13887
3686;100;13145
3687;100;16015
3688;100;15094
3689;100;17451
3690;100;12706
3691;100;14027
3692;100;14587
3693;100;16704
3694;100;13075
3695;100;14047
3696;100;16518
3697;100;15907
3698;100;12633
3699;100;13834
3700;100;15330
3701;100;14984
3702;100;14819
3703;100;14300
3704;100;12645
3705;100;16506
3706;100;17117
3707;100;15967
3708;100;12909
3709;100;13635
3710;100;15482
3711;100;15424
3712;100;16399
3713;100;16263
3714;100;15532
3715;100;12266
3716;100;15833
3717;100;14446
3718;100;13518
3719;100;17133
3720;100;13130
3721;100;14367
3722;100;12580
3723;100;15079
3724;100;13234
3725;100;13995
3726;100;14448
3727;100;14416
3728;100;12155
3729;100;13192
3730;100;14789
3731;100;16052
3732;100;14781
3733;100;14425
3734;100;14669
3735;100;16689
3736;100;16949
3737;100;14334
3738;100;13060
3739;100;15761
3740;100;16036
3741;100;12666
3742;100;15484
3743;100;17199
3744;100;15052
3745;100;15216
3746;100;13604
3747;100;11613
3748;100;13102
3749;100;12738
3750;100;15303
3751;100;12458
3752;100;13277
3753;100;12697
3754;100;16368
3755;100;15115
3756;100;14585
3757;100;13088
3758;100;12981
3759;100;13362
3760;100;13928
3761;100;14657
3762;100;15700
3763;100;12852
3764;100;14818
3765;100;14630
3766;100;17297
3767;100;13012
3768;100;13356
3769;100;17053
3770;100;13457
3771;100;15287
3772;100;14137
3773;100;14599
3774;100;16069
3775;100;16624
3776;100;16188
3777;100;14096
3778;100;17250
3779;100;14950
3780;100;14764
3781;100;17383
3782;100;15520
3783;100;13180
3784;100;19449
3785;100;15095
3786;100;12986
3787;100;16825
3788;100;14091
3789;100;13525
3790;100;16110
3791;100;16103
3792;100;14686
3793;100;14233
3794;100;15028
3795;100;13072
3796;100;12850
3797;100;14905
3798;100;14537
3799;100;14147
3800;100;17990
3801;100;15823
3802;100;14564
3803;100;20810
3804;100;14252
3805;100;17820
3806;100;13022
3807;100;14224
3808;100;14324
3809;100;16745
3810;100;14119
3811;100;17157
3812;100;15948
3813;100;13177
3814;100;13617
3815;100;14011
3816;100;13971
3817;100;13986
3818;100;12028
3819;100;14508
3820;100;14783
3821;100;14056
3822;100;16625
3823;100;16208
3824;100;15152
3825;100;15443
3826;100;14176
3827;100;13312
3828;100;17599
3829;100;15058
3830;100;14324
3831;100;15686
3832;100;16614
3833;100;14972
3834;100;14938
3835;100;16449
3836;100;15834
3837;100;17156
3838;100;14515
3839;100;15679
3840;100;14814
3841;100;15133
3842;100;14865
3843;100;12834
3844;100;14861
3845;100;14730
3846;100;15618
3847;100;14601
3848;100;15339
3849;100;14660
3850;100;14863
3851;100;15325
3852;100;13414
3853;100;16685
3854;100;13095
3855;100;15320
3856;100;16931
3857;100;19373
3858;100;18340
3859;100;15476
3860;100;14358
3861;100;13669
3862;100;15327
3863;100;14199
3864;100;14241
3865;100;16291
3866;100;15014
3867;100;17203
3868;100;13478
3869;100;17843
3870;100;15235
3871;100;17783
3872;100;16694
3873;100;14777
3874;100;15618
3875;100;12150
3876;100;14312
3877;100;17818
3878;100;18347
3879;100;17147
3880;100;16296
3881;100;17340
3882;100;13276
3883;100;15003
3884;100;15762
3885;100;16112
3886;100;17508
3887;100;14371
3888;100;14281
3889;100;14082
3890;100;17645
3891;100;18836
3892;100;14856
3893;100;13819
3894;100;16042
3895;100;15822
3896;100;16338
3897;100;13524
3898;100;15319
3899;100;16423
3900;100;14167
3901;100;15112
3902;100;15961
3903;100;14598
3904;100;14378
3905;100;14764
3906;100;14274
3907;100;13615
3908;100;13482
3909;100;16503
3910;100;16658
3911;100;14211
3912;100;18330
3913;100;17122
3914;100;16567
3915;100;13601
3916;100;15833
3917;100;14794
3918;100;18322
3919;100;16685
3920;100;14759
3921;100;13811
3922;100;16013
3923;100;17353
3924;100;14412
3925;100;13727
3926;100;14149
3927;100;14712
3928;100;16203
3929;100;14012
3930;100;15197
3931;100;15589
3932;100;15848
3933;100;13633
3934;100;18615
3935;100;13965
3936;100;14745
3937;100;18453
3938;100;14063
3939;100;15539
3940;100;16445
3941;100;16498
3942;100;16830
3943;100;20250
3944;100;17438
3945;100;14287
3946;100;13506
3947;100;14224
3948;100;15129
3949;100;15563
3950;100;16035
3951;100;16228
3952;100;14519
3953;100;13920
3954;100;16499
3955;100;17357
3956;100;14437
3957;100;13523
3958;100;15455
3959;100;15377
3960;100;14536
3961;100;16861
3962;100;14749
3963;100;13263
3964;100;13022
3965;100;15722
3966;100;16149
3967;100;15306
3968;100;15910
3969;100;16495
3970;100;15718
3971;100;16027
3972;100;14584
3973;100;18502
3974;100;14149
3975;100;15077
3976;100;19773
3977;100;17677
3978;100;19143
3979;100;14528
3980;100;16489
3981;100;16643
3982;100;14585
3983;100;17029
3984;100;17820
3985;100;14783
3986;100;18021
3987;100;18134
3988;100;15450
3989;100;14006
3990;100;17194
3991;100;15772
3992;100;14865
3993;100;14189
3994;100;17652
3995;100;19482
3996;100;15784
3997;100;15507
3998;100;15150
3999;100;15442
4000;100;15895
4001;100;13919
4002;100;16130
4003;100;16686
4004;100;16213
4005;100;16569
4006;100;17898
4007;100;19923
4008;100;15377
4009;100;15530
4010;100;15169
4011;100;14974
4012;100;18628
4013;100;16748
4014;100;16737
4015;100;14034
4016;100;16432
4017;100;14965
4018;100;17854
4019;100;13910
4020;100;13571
4021;100;15707
4022;100;13548
4023;100;13016
4024;100;16965
4025;100;13858
4026;100;23725
4027;100;15828
4028;100;19084
4029;100;16063
4030;100;14720
4031;100;15968
4032;100;16640
4033;100;17063
4034;100;17339
4035;100;15068
4036;100;15586
4037;100;16476
4038;100;16401
4039;100;15342
4040;100;17772
4041;100;14710
4042;100;16021
4043;100;14339
4044;100;17343
4045;100;16176
4046;100;16611
4047;100;15685
4048;100;15889
4049;100;18793
4050;100;14747
4051;100;12519
4052;100;13551
4053;100;16592
4054;100;17019
4055;100;13930
4056;100;15453
4057;100;14042
4058;100;16425
4059;100;16549
4060;100;16508
4061;100;15532
4062;100;16866
4063;100;16219
4064;100;16053
4065;100;16489
4066;100;17226
4067;100;16807
4068;100;15165
4069;100;15679
4070;100;14550
4071;100;19451
4072;100;16122
4073;100;17376
4074;100;16224
4075;100;15951
4076;100;16372
4077;100;14527
4078;100;20490
4079;100;16995
4080;100;14905
4081;100;14066
4082;100;15755
4083;100;15302
4084;100;17334
4085;100;15309
4086;100;17705
4087;100;13796
4088;100;15757
4089;100;17778
4090;100;16758
4091;100;17579
4092;100;14308
4093;100;15279
4094;100;16401
4095;100;17722
4096;100;15197
4097;100;18789
4098;100;16677
4099;100;16839
4100;100;15310
4101;100;17260
4102;100;18558
4103;100;16765
4104;100;18421
4105;100;18349
4106;100;17132
4107;100;16827
4108;100;16176
4109;100;15649
4110;100;13273
4111;100;17204
4112;100;14171
4113;100;17144
4114;100;15645
4115;100;16819
4116;100;16147
4117;100;16830
4118;100;17958
4119;100;15263
4120;100;16826
4121;100;17293
4122;100;16532
4123;100;19054
4124;100;15592
4125;100;14604
4126;100;12805
4127;100;17008
4128;100;16572
4129;100;15903
4130;100;18927
4131;100;16751
4132;100;18045
4133;100;17935
4134;100;16688
4135;100;16187
4136;100;18368
4137;100;15880
4138;100;14981
4139;100;16511
4140;100;18581
4141;100;17377
4142;100;18377
4143;100;15012
4144;100;15718
4145;100;15326
4146;100;17978
4147;100;16389
4148;100;14890
4149;100;15165
4150;100;16772
4151;100;14928
4152;100;18228
4153;100;14311
4154;100;16780
4155;100;16294
4156;100;13510
4157;100;16498
4158;100;18246
4159;100;16031
4160;100;16029
4161;100;18065
4162;100;14977
4163;100;18232
4164;100;16205
4165;100;15311
4166;100;18437
4167;100;15441
4168;100;18086
4169;100;17195
4170;100;18085
4171;100;14253
4172;100;14503
4173;100;17242
4174;100;17443
4175;100;15983
4176;100;16938
4177;100;17464
4178;100;15412
4179;100;14236
4180;100;15440
4181;100;15622
4182;100;17193
4183;100;17949
4184;100;16440
4185;100;14671
4186;100;16933
4187;100;17453
4188;100;16865
4189;100;15960
4190;100;16004
4191;100;18248
4192;100;13966
4193;100;16516
4194;100;14262
4195;100;20221
4196;100;16004
4197;100;16239
4198;100;19244
4199;100;14712
4200;100;17018
4201;100;18118
4202;100;16899
4203;100;17920
4204;100;14369
4205;100;18862
4206;100;13484
4207;100;15594
4208;100;18357
4209;100;18147
4210;100;18148
4211;100;17139
4212;100;14888
4213;100;16947
4214;100;17323
4215;100;16883
4216;100;16913
4217;100;16732
4218;100;15276
4219;100;17830
4220;100;15464
4221;100;16959
4222;100;16277
4223;100;19482
4224;100;15929
4225;100;16162
4226;100;14376
4227;100;15048
4228;100;17452
4229;100;17513
4230;100;16888
4231;100;13703
4232;100;17765
4233;100;15071
4234;100;16970
4235;100;14617
4236;100;16997
4237;100;15172
4238;100;17270
4239;100;18060
4240;100;16151
4241;100;15864
4242;100;17371
4243;100;17717
4244;100;20263
4245;100;16922
4246;100;15561
4247;100;15585
4248;100;17219
4249;100;16638
4250;100;17233
4251;100;18704
4252;100;18263
4253;100;16114
4254;100;15549
4255;100;19911
4256;100;18366
4257;100;16757
4258;100;17638
4259;100;18500
4260;100;17474
4261;100;16236
4262;100;15309
4263;100;15675
4264;100;17094
4265;100;17502
4266;100;17663
4267;100;17428
4268;100;17491
4269;100;17105
4270;100;15313
4271;100;15302
4272;100;17717
4273;100;15636
4274;100;16162
4275;100;18434
4276;100;16265
4277;100;16775
4278;100;16666
4279;100;14998
4280;100;16468
4281;100;17933
4282;100;18807
4283;100;15353
4284;100;15695
4285;100;15093
4286;100;16827
4287;100;16239
4288;100;17347
4289;100;16724
4290;100;16704
4291;100;17111
4292;100;14670
4293;100;16218
4294;100;19302
4295;100;15820
4296;100;17451
4297;100;18170
4298;100;16470
4299;100;16077
4300;100;18694
4301;100;16574
4302;100;18118
4303;100;16768
4304;100;16566
4305;100;17907
4306;100;18448
4307;100;17034
4308;100;19042
4309;100;17244
4310;100;19136
4311;100;16850
4312;100;16910
4313;100;17951
4314;100;16378
4315;100;17889
4316;100;17344
4317;100;14919
4318;100;18095
4319;100;17293
4320;100;17167
4321;100;17160
4322;100;17590
4323;100;17329
4324;100;19609
4325;100;19065
4326;100;17751
4327;100;18074
4328;100;15823
4329;100;14592
4330;100;18070
4331;100;18149
4332;100;15987
4333;100;16259
4334;100;18086
4335;100;19629
4336;100;16565
4337;100;18246
4338;100;21344
4339;100;21037
4340;100;14527
4341;100;16051
4342;100;17013
4343;100;16070
4344;100;17005
4345;100;19766
4346;100;15864
4347;100;17452
4348;100;19661
4349;100;18749
4350;100;15836
4351;100;16631
4352;100;20994
4353;100;16456
4354;100;17433
4355;100;17617
4356;100;17724
4357;100;16866
4358;100;15433
4359;100;18136
4360;100;16392
4361;100;17182
4362;100;19473
4363;100;18186
4364;100;16721
4365;100;20919
4366;100;16213
4367;100;16412
4368;100;16409
4369;100;21344
4370;100;18344
4371;100;20799
4372;100;14386
4373;100;17333
4374;100;15993
4375;100;15878
4376;100;16191
4377;100;17340
4378;100;18083
4379;100;17445
4380;100;19096
4381;100;17812
4382;100;17105
4383;100;16284
4384;100;15408
4385;100;17483
4386;100;17634
4387;100;21292
4388;100;15940
4389;100;19624
4390;100;19751
4391;100;15727
4392;100;17600
4393;100;18742
4394;100;18538
4395;100;16071
4396;100;20566
4397;100;15329
4398;100;18693
4399;100;14458
4400;100;18296
4401;100;19236
4402;100;17965
4403;100;21476
4404;100;17380
4405;100;18261
4406;100;16110
4407;100;17198
4408;100;16573
4409;100;18256
4410;100;17838
4411;100;16142
4412;100;15942
4413;100;16097
4414;100;18574
4415;100;18066
4416;100;20305
4417;100;14591
4418;100;17215
4419;100;18796
4420;100;16702
4421;100;16951
4422;100;17095
4423;100;19737
4424;100;17230
4425;100;15401
4426;100;17091
4427;100;20581
4428;100;19655
4429;100;17564
4430;100;16342
4431;100;15142
4432;100;15967
4433;100;16714
4434;100;14181
4435;100;18561
4436;100;20806
4437;100;16307
4438;100;15946
4439;100;16849
4440;100;16790
4441;100;18183
4442;100;17907
4443;100;19737
4444;100;17776
4445;100;19518
4446;100;15225
4447;100;18276
4448;100;18468
4449;100;16738
4450;100;17357
4451;100;20226
4452;100;17433
4453;100;17158
4454;100;18571
4455;100;14185
4456;100;15275
4457;100;18019
4458;100;17922
4459;100;20791
4460;100;18974
4461;100;16469
4462;100;20100
4463;100;19994
4464;100;14998
4465;100;17446
4466;100;18413
4467;100;20179
4468;100;18129
4469;100;14478
4470;100;16988
4471;100;17331
4472;100;15134
4473;100;15161
4474;100;14707
4475;100;20031
4476;100;14167
4477;100;20454
4478;100;17381
4479;100;19491
4480;100;17247
4481;100;17306
4482;100;20448
4483;100;16441
4484;100;16637
4485;100;17676
4486;100;17741
4487;100;16772
4488;100;16923
4489;100;16053
4490;100;16718
4491;100;15912
4492;100;15695
4493;100;14476
4494;100;17354
4495;100;15771
4496;100;17083
4497;100;17832
4498;100;16545
4499;100;16379
4500;100;17817
4501;100;16244
4502;100;16026
4503;100;19060
4504;100;15594
4505;100;13786
4506;100;18111
4507;100;18244
4508;100;18059
4509;100;17249
4510;100;16927
4511;100;18754
4512;100;17791
4513;100;15191
4514;100;18742
4515;100;15897
4516;100;17263
4517;100;16439
4518;100;19782
4519;100;21434
4520;100;17328
4521;100;21547
4522;100;19239
4523;100;18727
4524;100;20095
4525;100;16879
4526;100;18464
4527;100;16355
4528;100;19110
4529;100;19506
4530;100;20500
4531;100;17373
4532;100;17832
4533;100;16769
4534;100;15665
4535;100;18581
4536;100;17245
4537;100;16863
4538;100;15981
4539;100;16238
4540;100;16419
4541;100;18827
4542;100;18878
4543;100;17535
4544;100;18652
4545;100;18329
4546;100;15940
4547;100;16798
4548;100;19667
4549;100;18514
4550;100;16557
4551;100;19738
4552;100;19017
4553;100;16809
4554;100;22184
4555;100;20696
4556;100;18148
4557;100;15966
4558;100;17027
4559;100;19772
4560;100;17071
4561;100;17205
4562;100;16833
4563;100;19364
4564;100;17166
4565;100;20632
4566;100;19073
4567;100;18114
4568;100;16701
4569;100;17274
4570;100;20291
4571;100;16565
4572;100;20375
4573;100;20387
4574;100;17118
4575;100;19908
4576;100;17427
4577;100;15110
4578;100;16736
4579;100;19054
4580;100;18101
4581;100;19516
4582;100;18772
4583;100;19387
4584;100;17205
4585;100;18832
4586;100;17459
4587;100;20343
4588;100;18310
4589;100;19339
4590;100;18501
4591;100;15398
4592;100;17351
4593;100;16181
4594;100;21896
4595;100;16330
4596;100;18227
4597;100;20190
4598;100;16990
4599;100;17388
4600;100;17337
4601;100;22867
4602;100;17644
4603;100;19488
4604;100;17616
4605;100;19270
4606;100;15334
4607;100;20149
4608;100;22052
4609;100;18542
4610;100;18036
4611;100;16759
4612;100;19865
4613;100;16574
4614;100;19280
4615;100;19970
4616;100;17204
4617;100;15707
4618;100;16572
4619;100;16822
4620;100;20756
4621;100;18209
4622;100;16911
4623;100;15712
4624;100;19662
4625;100;17153
4626;100;17879
4627;100;20679
4628;100;15146
4629;100;20449
4630;100;17393
4631;100;15773
4632;100;15701
4633;100;17617
4634;100;16697
4635;100;20100
4636;100;20284
4637;100;16092
4638;100;16289
4639;100;20033
4640;100;17149
4641;100;20408
4642;100;16937
4643;100;20725
4644;100;18287
4645;100;20212
4646;100;20004
4647;100;22577
4648;100;16349
4649;100;19106
4650;100;16698
4651;100;19043
4652;100;23048
4653;100;14837
4654;100;21820
4655;100;19130
4656;100;18211
4657;100;18810
4658;100;19852
4659;100;21494
4660;100;18289
4661;100;19202
4662;100;16870
4663;100;21670
4664;100;17161
4665;100;20370
4666;100;16482
4667;100;17851
4668;100;18521
4669;100;22190
4670;100;15258
4671;100;18227
4672;100;18552
4673;100;17138
4674;100;17953
4675;100;15999
4676;100;16450
4677;100;19766
4678;100;18148
4679;100;20332
4680;100;19149
4681;100;20381
4682;100;18568
4683;100;17130
4684;100;18232
4685;100;17944
4686;100;20230
4687;100;17044
4688;100;18331
4689;100;19934
4690;100;19728
4691;100;21053
4692;100;18902
4693;100;18548
4694;100;17529
4695;100;21674
4696;100;16612
4697;100;15889
4698;100;19413
4699;100;20574
4700;100;19376
4701;100;18622
4702;100;19982
4703;100;17522
4704;100;18550
4705;100;19123
4706;100;19652
4707;100;16800
4708;100;13992
4709;100;17658
4710;100;20874
4711;100;21544
4712;100;20851
4713;100;18415
4714;100;19485
4715;100;18315
4716;100;17321
4717;100;16390
4718;100;18041
4719;100;16203
4720;100;18704
4721;100;18017
4722;100;18516
4723;100;20606
4724;100;18362
4725;100;20117
4726;100;16405
4727;100;18201
4728;100;21586
4729;100;17406
4730;100;17321
4731;100;16880
4732;100;16039
4733;100;17404
4734;100;17688
4735;100;17368
4736;100;19618
4737;100;19434
4738;100;17558
4739;100;16595
4740;100;18004
4741;100;16131
4742;100;21646
4743;100;20068
4744;100;18222
4745;100;20466
4746;100;18790
4747;100;19865
4748;100;19506
4749;100;15082
4750;100;16946
4751;100;22192
4752;100;17444
4753;100;19845
4754;100;16364
4755;100;20817
4756;100;18049
4757;100;20179
4758;100;19597
4759;100;22863
4760;100;18430
4761;100;25013
4762;100;16842
4763;100;19872
4764;100;21596
4765;100;17241
4766;100;20767
4767;100;18467
4768;100;18175
4769;100;20999
4770;100;17936
4771;100;16122
4772;100;17079
4773;100;19361
4774;100;19283
4775;100;19338
4776;100;18217
4777;100;21809
4778;100;20080
4779;100;21718
4780;100;19518
4781;100;16471
4782;100;19848
4783;100;17033
4784;100;20735
4785;100;16325
4786;100;15606
4787;100;20907
4788;100;16746
4789;100;18600
4790;100;20185
4791;100;19552
4792;100;21274
4793;100;19003
4794;100;18862
4795;100;21573
4796;100;24217
4797;100;22243
4798;100;18158
4799;100;16254
4800;100;17824
4801;100;18401
4802;100;18162
4803;100;23442
4804;100;19054
4805;100;16503
4806;100;16502
4807;100;21466
4808;100;17801
4809;100;17083
4810;100;14355
4811;100;18831
4812;100;22194
4813;100;19934
4814;100;18965
4815;100;18974
4816;100;16129
4817;100;20133
4818;100;19624
4819;100;19767
4820;100;18558
4821;100;19271
4822;100;18842
4823;100;20024
4824;100;20107
4825;100;22274
4826;100;18370
4827;100;16978
4828;100;21036
4829;100;19413
4830;100;15831
4831;100;17910
4832;100;20938
4833;100;18058
4834;100;19388
4835;100;18444
4836;100;17726
4837;100;17522
4838;100;18018
4839;100;18239
4840;100;17466
4841;100;17598
4842;100;19530
4843;100;18525
4844;100;21377
4845;100;18918
4846;100;18591
4847;100;20730
4848;100;18621
4849;100;17763
4850;100;18542
4851;100;17365
4852;100;17078
4853;100;20772
4854;100;15936
4855;100;23934
4856;100;17788
4857;100;17753
4858;100;20017
4859;100;22203
4860;100;16414
4861;100;22456
4862;100;19490
4863;100;19281
4864;100;18122
4865;100;18800
4866;100;16738
4867;100;17855
4868;100;18508
4869;100;21598
4870;100;19544
4871;100;20865
4872;100;17444
4873;100;17570
4874;100;20156
4875;100;20553
4876;100;22273
4877;100;17404
4878;100;17860
4879;100;16580
4880;100;17885
4881;100;17470
4882;100;18191
4883;100;19995
4884;100;18429
4885;100;17485
4886;100;17447
4887;100;17332
4888;100;18222
4889;100;19281
4890;100;22134
4891;100;19118
4892;100;22586
4893;100;22653
4894;100;21711
4895;100;21548
4896;100;15994
4897;100;20100
4898;100;20653
4899;100;18550
4900;100;18259
4901;100;16308
4902;100;20906
4903;100;17596
4904;100;21788
4905;100;18714
4906;100;18895
4907;100;24573
4908;100;21631
4909;100;19242
4910;100;15290
4911;100;20904
4912;100;20672
4913;100;17635
4914;100;17235
4915;100;18914
4916;100;22442
4917;100;23107
4918;100;18647
4919;100;17913
4920;100;24565
4921;100;19016
4922;100;19932
4923;100;19800
4924;100;17921
4925;100;19837
4926;100;19575
4927;100;19483
4928;100;18616
4929;100;18690
4930;100;19360
4931;100;18240
4932;100;17895
4933;100;18849
4934;100;21826
4935;100;22776
4936;100;17564
4937;100;20713
4938;100;22367
4939;100;17239
4940;100;17078
4941;100;17791
4942;100;19982
4943;100;19801
4944;100;16849
4945;100;21531
4946;100;20545
4947;100;21254
4948;100;18223
4949;100;20150
4950;100;20152
4951;100;16974
4952;100;20321
4953;100;23132
4954;100;19543
4955;100;17515
4956;100;20876
4957;100;20921
4958;100;19834
4959;100;21855
4960;100;18423
4961;100;16272
4962;100;21533
4963;100;21869
4964;100;20530
4965;100;16194
4966;100;15793
4967;100;19841
4968;100;17425
4969;100;22841
4970;100;20490
4971;100;18312
4972;100;21017
4973;100;20768
4974;100;17933
4975;100;19174
4976;100;23843
4977;100;22657
4978;100;20171
4979;100;20930
4980;100;21893
4981;100;20099
4982;100;18688
4983;100;21695
4984;100;21773
4985;100;18061
4986;100;19118
4987;100;18189
4988;100;17974
4989;100;19020
4990;100;17754
4991;100;19069
4992;100;19184
4993;100;15664
4994;100;18124
4995;100;14796
4996;100;17009
4997;100;17882
4998;100;22063
4999;100;20819
5000;100;18524
5001;100;18102
5002;100;20878
5003;100;24222
5004;100;23415
5005;100;16356
5006;100;15971
5007;100;19183
5008;100;20571
5009;100;23463
5010;100;17138
5011;100;19402
5012;100;18555
5013;100;17864
5014;100;17019
5015;100;17997
5016;100;18940
5017;100;20811
5018;100;21388
5019;100;18486
5020;100;17803
5021;100;18118
5022;100;18890
5023;100;20934
5024;100;19671
5025;100;20304
5026;100;19349
5027;100;20586
5028;100;19809
5029;100;20522
5030;100;21696
5031;100;18513
5032;100;20652
5033;100;18621
5034;100;18654
5035;100;17968
5036;100;19011
5037;100;19552
5038;100;16924
5039;100;18782
5040;100;20489
5041;100;22195
5042;100;19805
5043;100;19681
5044;100;19417
5045;100;21128
5046;100;21101
5047;100;24455
5048;100;20914
5049;100;20973
5050;100;17763
5051;100;17324
5052;100;18024
5053;100;22161
5054;100;21341
5055;100;20405
5056;100;19831
5057;100;21259
5058;100;18644
5059;100;19921
5060;100;18661
5061;100;23938
5062;100;18787
5063;100;19741
5064;100;20542
5065;100;19757
5066;100;19831
5067;100;21893
5068;100;18234
5069;100;17721
5070;100;20157
5071;100;22215
5072;100;17022
5073;100;18301
5074;100;20428
5075;100;24128
5076;100;17797
5077;100;21702
5078;100;23174
5079;100;22456
5080;100;20575
5081;100;20351
5082;100;18254
5083;100;18402
5084;100;23960
5085;100;20376
5086;100;18354
5087;100;20660
5088;100;18728
5089;100;23135
5090;100;19041
5091;100;19860
5092;100;20998
5093;100;20734
5094;100;18095
5095;100;25574
5096;100;19323
5097;100;21370
5098;100;19295
5099;100;20660
5100;100;17781
5101;100;18076
5102;100;20693
5103;100;16345
5104;100;19896
5105;100;20999
5106;100;18618
5107;100;22031
5108;100;19353
5109;100;22861
5110;100;20504
5111;100;24023
5112;100;20229
5113;100;25245
5114;100;21382
5115;100;22263
5116;100;20718
5117;100;17950
5118;100;22324
5119;100;17937
5120;100;21227
5121;100;20809
5122;100;18800
5123;100;20974
5124;100;18220
5125;100;19286
5126;100;17699
5127;100;21141
5128;100;21371
5129;100;20646
5130;100;20155
5131;100;18461
5132;100;18032
5133;100;19633
5134;100;23692
5135;100;18682
5136;100;22591
5137;100;21351
5138;100;20325
5139;100;20734
5140;100;17443
5141;100;18571
5142;100;18956
5143;100;20278
5144;100;20693
5145;100;22068
5146;100;28267
5147;100;23805
5148;100;17660
5149;100;19526
5150;100;20712
5151;100;20176
5152;100;19258
5153;100;19564
5154;100;18398
5155;100;20035
5156;100;21183
5157;100;26836
5158;100;24042
5159;100;16556
5160;100;21356
5161;100;19298
5162;100;22389
5163;100;21322
5164;100;19495
5165;100;19747
5166;100;19001
5167;100;20909
5168;100;20655
5169;100;19392
5170;100;21605
5171;100;24557
5172;100;20501
5173;100;19012
5174;100;22449
5175;100;20359
5176;100;19551
5177;100;18976
5178;100;26255
5179;100;23246
5180;100;21099
5181;100;17099
5182;100;24796
5183;100;19692
5184;100;21983
5185;100;21062
5186;100;21776
5187;100;18699
5188;100;19724
5189;100;17497
5190;100;21347
5191;100;18694
5192;100;20967
5193;100;19734
5194;100;20353
5195;100;20932
5196;100;17660
5197;100;19265
5198;100;18770
5199;100;20915
5200;100;22006
5201;100;22221
5202;100;18620
5203;100;18729
5204;100;22588
5205;100;19695
5206;100;20810
5207;100;21158
5208;100;17222
5209;100;19831
5210;100;22591
5211;100;19176
5212;100;22043
5213;100;21274
5214;100;18940
5215;100;22326
5216;100;20555
5217;100;22047
5218;100;24005
5219;100;19539
5220;100;20399
5221;100;21411
5222;100;22338
5223;100;20061
5224;100;21299
5225;100;18979
5226;100;25122
5227;100;21495
5228;100;24196
5229;100;18327
5230;100;18092
5231;100;18419
5232;100;19020
5233;100;22860
5234;100;20204
5235;100;20038
5236;100;21820
5237;100;22053
5238;100;20363
5239;100;21793
5240;100;21725
5241;100;20697
5242;100;20777
5243;100;19045
5244;100;20599
5245;100;20169
5246;100;18515
5247;100;19167
5248;100;18725
5249;100;20584
5250;100;22840
5251;100;20357
5252;100;19942
5253;100;19772
5254;100;21114
5255;100;26715
5256;100;19800
5257;100;21251
5258;100;19830
5259;100;23270
5260;100;19663
5261;100;22720
5262;100;21905
5263;100;19335
5264;100;19958
5265;100;18739
5266;100;21663
5267;100;20649
5268;100;21426
5269;100;23748
5270;100;22147
5271;100;23946
5272;100;19797
5273;100;22427
5274;100;19263
5275;100;21507
5276;100;20725
5277;100;16659
5278;100;20977
5279;100;18295
5280;100;19243
5281;100;22704
5282;100;19921
5283;100;23743
5284;100;22028
5285;100;19596
5286;100;27713
5287;100;17680
5288;100;23596
5289;100;22144
5290;100;23197
5291;100;19223
5292;100;23373
5293;100;25007
5294;100;22942
5295;100;24516
5296;100;21304
5297;100;22060
5298;100;22977
5299;100;21565
5300;100;21123
5301;100;21444
5302;100;21909
5303;100;21375
5304;100;22425
5305;100;25061
5306;100;22498
5307;100;23532
5308;100;19788
5309;100;18943
5310;100;23493
5311;100;18946
5312;100;21213
5313;100;21145
5314;100;20558
5315;100;22175
5316;100;22631
5317;100;23576
5318;100;23755
5319;100;20944
5320;100;21909
5321;100;20716
5322;100;17089
5323;100;18682
5324;100;19959
5325;100;19932
5326;100;24433
5327;100;18895
5328;100;20901
5329;100;22344
5330;100;23439
5331;100;23095
5332;100;24683
5333;100;22053
5334;100;19114
5335;100;19860
5336;100;22858
5337;100;21062
5338;100;19282
5339;100;21811
5340;100;18361
5341;100;20452
5342;100;22735
5343;100;19764
5344;100;22191
5345;100;21972
5346;100;21888
5347;100;21081
5348;100;20360
5349;100;22665
5350;100;21282
5351;100;19189
5352;100;26279
5353;100;28067
5354;100;21260
5355;100;21124
5356;100;21935
5357;100;18008
5358;100;21398
5359;100;22730
5360;100;19666
5361;100;20277
5362;100;19860
5363;100;20842
5364;100;18277
5365;100;18730
5366;100;18630
5367;100;23517
5368;100;22089
5369;100;20534
5370;100;23882
5371;100;22316
5372;100;18191
5373;100;19409
5374;100;18769
5375;100;19660
5376;100;20285
5377;100;20120
5378;100;20304
5379;100;20413
5380;100;22956
5381;100;25697
5382;100;20595
5383;100;22888
5384;100;22422
5385;100;19196
5386;100;19551
5387;100;22603
5388;100;22145
5389;100;25049
5390;100;20120
5391;100;21525
5392;100;21852
5393;100;19804
5394;100;21802
5395;100;20294
5396;100;22961
5397;100;19897
5398;100;20081
5399;100;23202
5400;100;23761
5401;100;20183
5402;100;22371
5403;100;19180
5404;100;19459
5405;100;23089
5406;100;23545
